county,lat,lon,population,water,grid,burden,subrgn,tier
20113,38.39337906148027,-97.64629633879845,30130.0,50.0,53.1,25.8,SPNO,Elevated
20115,38.33313554501908,-97.11350550817465,11795.0,5.0,53.1,16.4,SPNO,Moderate
20117,39.79597780111989,-96.57813235356998,10001.0,95.0,53.1,21.7,SPNO,High
20119,37.26202537612054,-100.35885043717415,3949.0,95.0,53.1,18.1,SPNO,High
20121,38.580162273750176,-94.83512642086717,34625.0,25.0,53.1,11.0,SPNO,Moderate
20123,39.383286760100574,-98.12856040507458,5767.0,95.0,53.1,19.9,SPNO,High
20125,37.15088770328805,-95.69643310022145,31143.0,25.0,53.1,51.4,SPNO,Elevated
20127,38.70198756163697,-96.56375772682699,5388.0,5.0,53.1,17.0,SPNO,Moderate
20129,37.1852495,-101.8095163,2647.0,95.0,53.1,7.6,SPNO,High
20131,39.83950187044941,-95.97789667962252,10213.0,50.0,53.1,9.8,SPNO,Elevated
20133,37.627925886446064,-95.39211711104406,15715.0,5.0,53.1,39.5,SPNO,Moderate
20135,38.4804369,-99.9087452,2659.0,50.0,53.1,6.7,SPNO,Elevated
20137,39.7838666,-99.8992352,5392.0,75.0,53.1,3.2,SPNO,Elevated
20139,38.696240933257286,-95.71276995736592,15780.0,25.0,53.1,18.8,SPNO,Moderate
20141,39.3482608,-98.7679416,3473.0,95.0,53.1,6.0,SPNO,High
20143,39.143583019439646,-97.68287083385998,5782.0,95.0,53.1,3.0,SPNO,High
20145,38.177997328810285,-99.12995869117321,6220.0,95.0,53.1,6.2,SPNO,High
20147,39.767356881370546,-99.35294161375714,4874.0,95.0,53.1,12.8,SPNO,High
20149,39.26445527987446,-96.3430809573463,25808.0,25.0,53.1,16.2,SPNO,Moderate
20151,37.66154077051536,-98.71501898770515,9120.0,50.0,53.1,23.4,SPNO,Elevated
20153,39.7861975,-101.0767378,2533.0,95.0,53.1,2.4,SPNO,High
20155,38.05076859501888,-97.93760647210867,61693.0,50.0,53.1,41.7,SPNO,Elevated
20157,39.82502607887173,-97.64660087098791,4662.0,75.0,53.1,8.8,SPNO,Elevated
20159,38.33480211439983,-98.20222772885288,9389.0,50.0,53.1,15.9,SPNO,Elevated
20161,39.19572608477339,-96.63074825696778,71710.0,5.0,53.1,37.6,SPNO,Moderate
20163,39.303904057054844,-99.33060913179408,4869.0,95.0,53.1,5.6,SPNO,High
20165,38.5235962,-99.3091835,2957.0,50.0,53.1,25.4,SPNO,Elevated
20167,38.90015012510049,-98.8134925963063,6717.0,95.0,53.1,21.1,SPNO,High
20169,38.81381194115537,-97.61147563825453,53801.0,95.0,53.1,35.8,SPNO,High
20171,38.4818768,-100.9063604,5071.0,95.0,53.1,13.6,SPNO,High
20173,37.68011800149197,-97.34426467772693,524810.0,50.0,53.1,55.7,SPNO,Elevated
20175,37.05484690579021,-100.9187951333307,21640.0,95.0,53.1,47.4,SPNO,High
20177,39.036583487308434,-95.70350710096012,178315.0,25.0,53.1,48.4,SPNO,Elevated
20179,39.3505465,-100.4412278,2442.0,95.0,53.1,1.6,SPNO,High
20181,39.32238781824632,-101.76827513032487,5919.0,95.0,53.1,8.1,SPNO,High
20183,39.72868463869796,-98.71738353196022,3579.0,95.0,53.1,5.8,SPNO,High
20185,38.02584598898602,-98.75562201327348,4004.0,50.0,53.1,14.3,SPNO,Elevated
20187,37.5659319,-101.7893829,2018.0,95.0,53.1,10.7,SPNO,High
20189,37.20472500943976,-101.30934860633367,5212.0,95.0,53.1,30.2,SPNO,High
20191,37.298108752720445,-97.41595697156185,22386.0,50.0,53.1,36.2,SPNO,Elevated
20193,39.34755288305319,-101.00732225281408,7913.0,95.0,53.1,9.9,SPNO,High
20195,38.9213022,-99.865423,2778.0,95.0,53.1,0.5,SPNO,High
20197,38.98726635127136,-96.24797431073594,6961.0,25.0,53.1,13.3,SPNO,Moderate
20199,38.9266259,-101.7711031,1459.0,95.0,53.1,3.5,SPNO,High
20201,39.811721711922445,-97.08956879258142,5519.0,95.0,53.1,8.0,SPNO,High
20203,38.4819222,-101.3474341,2115.0,95.0,53.1,21.2,SPNO,High
20205,37.52249814722515,-95.7335202684802,8559.0,25.0,53.1,39.2,SPNO,Moderate
20207,37.92103258171905,-95.79197834442104,3118.0,5.0,53.1,18.9,SPNO,Moderate
20209,39.10733024589154,-94.71592259431249,167277.0,25.0,53.1,77.5,SPNO,Elevated
21001,37.10353453397665,-85.28123715150386,19016.0,50.0,39.6,16.6,SRTV,Moderate
21003,36.75539640465071,-86.21418936957426,21029.0,50.0,39.6,33.0,SRTV,Moderate
21005,38.027375725255204,-84.9258969689072,24098.0,5.0,39.6,21.0,SRTV,Moderate
21007,37.06383681689242,-88.98696930802433,7678.0,5.0,39.6,32.1,SRTV,Moderate
21009,36.99465431248713,-85.9325565544548,44670.0,50.0,39.6,43.5,SRTV,Moderate
21011,38.141175867577275,-83.74829925477702,12812.0,5.0,39.6,32.4,SRTV,Moderate
21013,36.68151011322138,-83.71232891954905,23878.0,50.0,39.6,35.9,SRTV,Moderate
21015,38.98582027490412,-84.68349463693546,137676.0,5.0,39.6,45.4,SRTV,Moderate
21017,38.208081160969556,-84.24283467447793,20174.0,5.0,39.6,44.4,SRTV,Moderate
21019,38.42469689308536,-82.66821398296686,48043.0,50.0,76.0,49.6,RFCW,Elevated
21021,37.63726768956624,-84.80756007786984,30708.0,50.0,39.6,43.3,SRTV,Moderate
21023,38.69593966218108,-84.08068537607996,8427.0,5.0,39.6,25.0,SRTV,Moderate
21025,37.51696773546658,-83.34337715510395,13438.0,50.0,39.6,8.5,SRTV,Moderate
21027,37.77573436426503,-86.41874844078036,20722.0,5.0,39.6,29.7,SRTV,Moderate
21029,38.02159507366149,-85.64860371436302,83209.0,5.0,39.6,45.8,SRTV,Moderate
21031,37.22668131429725,-86.6726449080928,12373.0,50.0,39.6,33.5,SRTV,Moderate
21033,37.13690634850764,-87.87638008894059,12631.0,5.0,39.6,20.8,SRTV,Moderate
21035,36.6206847673222,-88.30458477172517,37882.0,5.0,39.6,35.4,SRTV,Moderate
21037,39.03009720158166,-84.4394063804132,93193.0,5.0,39.6,44.3,SRTV,Moderate
21039,36.85432960743229,-88.95900136567792,4763.0,5.0,39.6,26.5,SRTV,Moderate
21041,38.6754901320831,-85.12137085979506,10878.0,50.0,39.6,63.5,SRTV,Elevated
21043,38.309310432113904,-83.02868689246293,26515.0,50.0,39.6,18.7,SRTV,Moderate
21045,37.3115355436211,-84.92435638169209,15951.0,50.0,39.6,28.2,SRTV,Moderate
21047,36.81218643320569,-87.47802623215668,72599.0,5.0,39.6,55.3,SRTV,Moderate
21049,37.98742385320776,-84.18687333625205,37004.0,50.0,39.6,46.9,SRTV,Elevated
21051,37.180965165904,-83.75183220892643,20105.0,50.0,39.6,11.4,SRTV,Moderate
21053,36.72059459010823,-85.13221197643975,9240.0,50.0,39.6,19.8,SRTV,Moderate
21055,37.34506197522292,-88.0916775359681,8972.0,5.0,39.6,40.6,SRTV,Moderate
21057,36.80489005886011,-85.4011677359524,5948.0,50.0,39.6,11.7,SRTV,Moderate
21059,37.74685641747371,-87.10066285398241,103195.0,5.0,39.6,57.0,SRTV,Moderate
21061,37.194198164330636,-86.25302284153697,12243.0,50.0,39.6,30.4,SRTV,Moderate
21063,38.12531606543075,-83.12473116917701,7336.0,50.0,39.6,11.7,SRTV,Moderate
21065,37.70916004703459,-83.99181673338366,14079.0,50.0,39.6,28.5,SRTV,Moderate
21067,38.01986149858497,-84.4934697567681,321122.0,50.0,39.6,54.8,SRTV,Elevated
21069,38.38995272106958,-83.69780192441422,15221.0,5.0,39.6,29.6,SRTV,Moderate
21071,37.5611540888999,-82.74483358535508,35342.0,50.0,39.6,12.4,SRTV,Moderate
21073,38.198204173112515,-84.86697770941466,51563.0,50.0,39.6,39.0,SRTV,Moderate
21075,36.55082025402174,-89.12777647196621,6440.0,5.0,39.6,42.8,SRTV,Moderate
21077,38.75661026454452,-84.86741033520386,8749.0,5.0,39.6,46.0,SRTV,Moderate
21079,37.659211450253665,-84.57236968260683,17346.0,50.0,39.6,30.6,SRTV,Moderate
21081,38.682434323012906,-84.6118255419292,25238.0,50.0,39.6,35.2,SRTV,Moderate
21083,36.73314014823281,-88.65385461075394,36612.0,5.0,39.6,37.7,SRTV,Moderate
21085,37.48020149240577,-86.30772417464519,26586.0,50.0,39.6,26.1,SRTV,Moderate
21087,37.26658618388898,-85.5400288607786,11278.0,50.0,39.6,27.3,SRTV,Moderate
21089,38.5393830983866,-82.81742301800695,35639.0,50.0,39.6,41.6,SRTV,Moderate
21091,37.86723433352523,-86.79601140456315,9032.0,5.0,39.6,43.4,SRTV,Moderate
21093,37.746546470575666,-85.91963717508555,111452.0,5.0,39.6,45.2,SRTV,Moderate
21095,36.87079788087455,-83.20182366511611,26185.0,50.0,39.6,19.7,SRTV,Moderate
21097,38.41004688948922,-84.29957776284958,18971.0,5.0,39.6,20.0,SRTV,Moderate
21099,37.28916682893683,-85.89870226394625,19470.0,50.0,39.6,34.4,SRTV,Moderate
21101,37.82279071333918,-87.54798548576437,44493.0,5.0,39.6,51.5,SRTV,Moderate
21103,38.437263317636614,-85.15212906481808,15774.0,50.0,39.6,37.6,SRTV,Moderate
21105,36.675896,-88.9720844,4470.0,5.0,39.6,36.3,SRTV,Moderate
21107,37.30722683238598,-87.52795787388949,45143.0,5.0,39.6,45.6,SRTV,Moderate
21109,37.41092560831347,-83.98569288380918,13003.0,50.0,39.6,20.3,SRTV,Moderate
21111,38.201072036885385,-85.68569789507877,777392.0,5.0,39.6,61.5,SRTV,Elevated
21113,37.88170107241783,-84.57930897353923,53792.0,50.0,39.6,36.3,SRTV,Moderate
21115,37.82565514724449,-82.81124744325246,22464.0,50.0,39.6,7.8,SRTV,Moderate
21117,39.00986063312272,-84.54926424890601,169817.0,5.0,39.6,55.9,SRTV,Moderate
21119,37.33862398922825,-82.9502726778929,14046.0,50.0,76.0,9.0,RFCW,Elevated
21121,36.89665315521741,-83.91045919458692,30034.0,50.0,39.6,18.4,SRTV,Moderate
21123,37.54604764487623,-85.71966608400295,15028.0,50.0,39.6,16.0,SRTV,Moderate
21125,37.093528273344916,-84.09531773551667,62731.0,50.0,39.6,23.8,SRTV,Moderate
21127,38.07551864505596,-82.69323549395276,16171.0,50.0,39.6,13.5,SRTV,Moderate
21129,37.60855791373558,-83.71968591208812,7375.0,50.0,39.6,14.9,SRTV,Moderate
21131,37.1148898341877,-83.37455448415945,10261.0,50.0,39.6,6.8,SRTV,Moderate
21133,37.14638382705476,-82.81382103215526,21146.0,50.0,39.6,5.5,SRTV,Moderate
21135,38.56576055814399,-83.34382944719567,13028.0,5.0,39.6,22.9,SRTV,Moderate
21137,37.476373701716156,-84.6790158728898,24415.0,50.0,39.6,33.0,SRTV,Moderate
21139,37.15547843941393,-88.35461586169495,8941.0,5.0,39.6,51.9,SRTV,Moderate
21141,36.870037443359415,-86.87158560261992,27731.0,50.0,39.6,43.4,SRTV,Moderate
21143,37.06719558162154,-88.1005026394536,8831.0,5.0,39.6,34.6,SRTV,Moderate
21145,37.04963351463957,-88.6497101980272,67584.0,5.0,39.6,39.3,SRTV,Moderate
21147,36.72460693871044,-84.42977063064491,16905.0,50.0,39.6,10.9,SRTV,Moderate
21149,37.527938482655856,-87.23597509755216,9127.0,50.0,39.6,35.2,SRTV,Moderate
21151,37.709845611579325,-84.28956167825626,94064.0,50.0,39.6,41.7,SRTV,Moderate
21153,37.71079216355807,-83.05583423128262,11495.0,5.0,39.6,9.3,SRTV,Moderate
21155,37.580173257545724,-85.28484766723797,19680.0,5.0,39.6,29.9,SRTV,Moderate
21157,36.90336351687468,-88.342386954642,31728.0,5.0,39.6,32.8,SRTV,Moderate
21159,37.81803492160808,-82.5196497173007,11181.0,50.0,39.6,11.6,SRTV,Moderate
21161,38.6163684120859,-83.79189039022077,16995.0,5.0,39.6,36.1,SRTV,Moderate
21163,37.93672722143047,-86.14345515580817,30032.0,5.0,39.6,34.6,SRTV,Moderate
21165,37.94332597839755,-83.60932866215859,6203.0,5.0,39.6,10.4,SRTV,Moderate
21167,37.79257087560462,-84.87016249718492,22824.0,5.0,39.6,21.6,SRTV,Moderate
21169,36.981279811367145,-85.62116626490979,10372.0,50.0,39.6,17.8,SRTV,Moderate
21171,36.708128471938515,-85.71011594520449,11318.0,50.0,39.6,12.8,SRTV,Moderate
21173,38.02993238912313,-83.92500610540502,28271.0,5.0,39.6,39.9,SRTV,Moderate
21175,37.908876733627494,-83.26578017880418,13938.0,5.0,39.6,6.2,SRTV,Moderate
21177,37.24242866321307,-87.15090294000417,30712.0,50.0,39.6,31.9,SRTV,Moderate
21179,37.82244241988875,-85.46572140378002,47102.0,5.0,39.6,30.0,SRTV,Moderate
21181,38.31574491557152,-84.00090542343186,7655.0,5.0,39.6,24.5,SRTV,Moderate
21183,37.464301972890645,-86.84856929057614,23704.0,50.0,39.6,35.9,SRTV,Moderate
21185,38.37395297394898,-85.45796212689332,68600.0,5.0,39.6,22.5,SRTV,Moderate
21187,38.529520260612244,-84.84728957633546,11270.0,50.0,39.6,26.3,SRTV,Moderate
21189,37.451386389927876,-83.67435829049941,4021.0,50.0,39.6,14.5,SRTV,Moderate
21191,38.69859078016754,-84.34987494205485,14683.0,5.0,39.6,29.6,SRTV,Moderate
21193,37.25835007034149,-83.20575980459827,27847.0,50.0,76.0,8.4,RFCW,Elevated
21195,37.466567576297294,-82.42691797444462,57466.0,50.0,39.6,11.8,SRTV,Moderate
21197,37.85140741544764,-83.83921733610138,13057.0,50.0,39.6,29.5,SRTV,Moderate
21199,37.08959300100148,-84.61717095476635,65503.0,50.0,39.6,31.2,SRTV,Moderate
21201,38.5134727,-84.06423,2239.0,5.0,39.6,29.7,SRTV,Moderate
21203,37.37721392731046,-84.33264839890676,16144.0,50.0,39.6,34.7,SRTV,Moderate
21205,38.20927974979001,-83.43147830406724,24525.0,5.0,39.6,25.6,SRTV,Moderate
21207,37.01263284537175,-85.06197906875576,18117.0,50.0,39.6,28.1,SRTV,Moderate
21209,38.23826765417117,-84.570434086224,58269.0,50.0,39.6,27.8,SRTV,Moderate
21211,38.21528537815388,-85.22889813456393,48599.0,5.0,39.6,39.4,SRTV,Moderate
21213,36.74452468698069,-86.57801345893498,19786.0,50.0,39.6,48.2,SRTV,Elevated
21215,38.054391736085535,-85.33877882742308,19875.0,5.0,39.6,19.6,SRTV,Moderate
21217,37.35339220246899,-85.33925730524406,26205.0,50.0,39.6,28.3,SRTV,Moderate
21219,36.81463758762367,-87.17561481704612,12330.0,75.0,39.6,37.9,SRTV,Elevated
21221,36.84289732320032,-87.8189773768896,14211.0,5.0,39.6,33.8,SRTV,Moderate
21223,38.61208976594772,-85.32928959431483,8531.0,5.0,39.6,42.7,SRTV,Moderate
21225,37.65475969612827,-87.91274361698186,13379.0,5.0,39.6,40.4,SRTV,Moderate
21227,36.96486906655591,-86.4399533453646,137549.0,50.0,39.6,55.8,SRTV,Elevated
21229,37.740317287064755,-85.18147723545317,12091.0,5.0,39.6,19.8,SRTV,Moderate
21231,36.824738922453044,-84.84918727871283,19592.0,50.0,39.6,14.5,SRTV,Moderate
21233,37.50955038896915,-87.681168725292,12873.0,5.0,39.6,51.3,SRTV,Moderate
21235,36.809014359629984,-84.14575606480312,36755.0,50.0,39.6,21.0,SRTV,Moderate
21237,37.73556171679518,-83.52740461796292,6484.0,50.0,39.6,13.9,SRTV,Moderate
21239,38.047854063097304,-84.72209313259505,27017.0,50.0,39.6,28.1,SRTV,Moderate
22001,30.28069155492154,-92.35217105014536,57218.0,75.0,55.3,47.8,SPSO,High
22003,30.672507518357573,-92.76011187086434,22552.0,50.0,58.2,31.5,SRMV,Elevated
22005,30.254953713657812,-90.934526512063,128593.0,50.0,58.2,46.1,SRMV,Elevated
22007,29.914577918711394,-91.07127678392223,20720.0,5.0,58.2,52.0,SRMV,Elevated
22009,31.047930177986533,-92.06254412752054,39176.0,5.0,55.3,23.6,SPSO,Moderate
22011,30.716556082710248,-93.29351781824846,36646.0,50.0,58.2,37.9,SRMV,Elevated
22013,32.397134661312556,-93.09228505661487,12769.0,50.0,58.2,33.7,SRMV,Elevated
22015,32.56091546638453,-93.64567974574898,129134.0,75.0,55.3,43.9,SPSO,High
22017,32.46639028326244,-93.8010422380803,232973.0,5.0,55.3,55.0,SPSO,Elevated
22019,30.221489787817013,-93.26105184164577,208668.0,50.0,58.2,55.7,SRMV,Elevated
22021,32.05936444193245,-92.10990107607155,9563.0,5.0,58.2,17.5,SRMV,Moderate
22023,29.95017321009184,-93.13913376980341,5222.0,50.0,58.2,24.6,SRMV,Elevated
22025,31.67593728422978,-91.84053417946338,8738.0,5.0,55.3,11.8,SPSO,Moderate
22027,32.82247765578145,-93.04525140199652,14019.0,25.0,58.2,27.1,SRMV,Moderate
22029,31.565609064954984,-91.55596882286315,18325.0,5.0,55.3,29.3,SPSO,Moderate
22031,32.1170757917091,-93.7623832800558,26897.0,5.0,55.3,28.4,SPSO,Moderate
22033,30.459731230456626,-91.09924575580533,452821.0,50.0,58.2,60.2,SRMV,Elevated
22035,32.77433756416958,-91.22089131173743,7195.0,5.0,58.2,31.8,SRMV,Moderate
22037,30.81493188497265,-91.09182801852015,19378.0,50.0,58.2,26.5,SRMV,Elevated
22039,30.699018064756547,-92.36082083065565,32162.0,75.0,58.2,36.0,SRMV,High
22041,32.1422670181419,-91.6988475148067,19590.0,50.0,58.2,23.0,SRMV,Elevated
22043,31.529571610446148,-92.53023127040109,22123.0,5.0,55.3,16.1,SPSO,Moderate
22045,29.981700129649962,-91.79434935220814,69194.0,5.0,55.3,53.2,SPSO,Elevated
22047,30.259770592430716,-91.24230499270104,29950.0,5.0,58.2,66.4,SRMV,Elevated
22049,32.281342570252356,-92.62859207051999,14939.0,5.0,58.2,25.9,SRMV,Moderate
22051,29.945785857211366,-90.15428721488017,432484.0,5.0,58.2,69.9,SRMV,Elevated
22053,30.23784497498051,-92.75167869962442,32083.0,75.0,58.2,42.2,SRMV,High
22055,30.195773432108957,-92.042570122592,245075.0,5.0,55.3,49.2,SPSO,Elevated
22057,29.68591718667941,-90.64435566012187,96670.0,5.0,58.2,47.8,SRMV,Elevated
22059,31.731094086111856,-92.136910836698,14804.0,5.0,58.2,11.9,SRMV,Moderate
22061,32.55203362274918,-92.64510064938558,48160.0,25.0,58.2,38.9,SRMV,Moderate
22063,30.48155291016602,-90.84617971597802,145583.0,50.0,58.2,47.6,SRMV,Elevated
22065,32.388918096125856,-91.19909497306529,9757.0,5.0,58.2,36.0,SRMV,Moderate
22067,32.79361564776705,-91.8818754252877,24967.0,25.0,58.2,38.8,SRMV,Moderate
22069,31.753541488034116,-93.10498619200646,37047.0,5.0,55.3,33.8,SPSO,Moderate
22071,29.977161406759738,-90.05155166148586,376035.0,5.0,58.2,70.9,SRMV,High
22073,32.51901959211913,-92.12949150004535,158916.0,25.0,58.2,48.0,SRMV,Elevated
22075,29.670641695166815,-89.87719858761764,23070.0,5.0,58.2,43.0,SRMV,Moderate
22077,30.650420572282027,-91.52015745021141,20438.0,5.0,58.2,41.0,SRMV,Moderate
22079,31.282902429988315,-92.45177530720328,128470.0,5.0,55.3,40.8,SPSO,Moderate
22081,32.057268908022316,-93.33665696966803,7529.0,50.0,58.2,26.7,SRMV,Elevated
22083,32.42943804284207,-91.7317056700085,19908.0,50.0,58.2,27.0,SRMV,Elevated
22085,31.57247384286166,-93.5505234188118,22085.0,50.0,55.3,24.9,SPSO,Elevated
22087,29.935067589642752,-89.93629507794479,44172.0,5.0,58.2,73.4,SRMV,High
22089,29.938501961945892,-90.3557391546089,51863.0,5.0,58.2,58.6,SRMV,Elevated
22091,30.79727186614434,-90.70727565073214,10849.0,50.0,58.2,33.2,SRMV,Elevated
22093,30.03362831437591,-90.73805868263904,19797.0,5.0,58.2,55.2,SRMV,Elevated
22095,30.081226671938953,-90.51438322005812,41342.0,5.0,58.2,66.9,SRMV,Elevated
22097,30.516837078833035,-92.11376735467394,82128.0,5.0,55.3,49.0,SPSO,Elevated
22099,30.23678319239899,-91.836913113033,51559.0,5.0,55.3,49.3,SPSO,Elevated
22101,29.70774076438551,-91.34819387742506,48455.0,5.0,55.3,55.2,SPSO,Elevated
22103,30.385242495995637,-89.95767581728553,269331.0,50.0,55.3,33.5,SPSO,Elevated
22105,30.553175969807274,-90.4469169427984,135218.0,50.0,58.2,48.8,SRMV,Elevated
22107,31.98309413466934,-91.287851447126,3992.0,5.0,58.2,15.2,SRMV,Moderate
22109,29.567578936475652,-90.74597137069615,107362.0,5.0,58.2,51.6,SRMV,Elevated
22111,32.795821082863164,-92.39498548674165,20914.0,25.0,58.2,32.1,SRMV,Moderate
22113,29.98638628929879,-92.17347440290483,57031.0,5.0,58.2,39.2,SRMV,Moderate
22115,31.099532180535544,-93.24187783210279,47764.0,5.0,58.2,22.3,SRMV,Moderate
22117,30.841276293786198,-90.0012907512469,45238.0,50.0,55.3,43.4,SPSO,Elevated
22119,32.689798802561555,-93.33579225166775,36189.0,75.0,58.2,43.7,SRMV,High
22121,30.435098057431503,-91.27020853331962,27666.0,5.0,58.2,67.1,SRMV,Elevated
22123,32.80615306553731,-91.45142386203511,9622.0,50.0,58.2,15.4,SRMV,Elevated
22125,30.87451887057409,-91.4260941325705,15381.0,5.0,58.2,11.6,SRMV,Moderate
22127,31.924606742669916,-92.66141518158031,13506.0,5.0,55.3,35.3,SPSO,Moderate
23001,44.119042723520565,-70.2017777503844,112323.0,5.0,30.9,34.8,NEWE,Low
23003,46.681407873983666,-68.12762305057993,67227.0,5.0,30.9,14.8,NEWE,Low
23005,43.74356125604955,-70.30357144396758,305940.0,25.0,30.9,25.0,NEWE,Low
23007,44.70401077424119,-70.2399726256782,30145.0,5.0,30.9,8.7,NEWE,Low
23009,44.490143436327635,-68.45653890019156,56084.0,5.0,30.9,6.1,NEWE,Low
23011,44.39890002012274,-69.74521674268422,125614.0,5.0,30.9,20.2,NEWE,Low
23013,44.13981572578072,-69.17517229722773,40860.0,5.0,30.9,9.9,NEWE,Low
23015,44.04635660926338,-69.5460164773745,35840.0,5.0,30.9,4.1,NEWE,Low
23017,44.2902875559052,-70.61943409581836,58728.0,5.0,30.9,10.8,NEWE,Low
23019,44.94750046910682,-68.79288202566615,153571.0,5.0,30.9,24.0,NEWE,Low
23021,45.29602619274746,-69.25809406315588,17125.0,5.0,30.9,7.6,NEWE,Low
23023,43.95447736761114,-69.86992202684175,37093.0,5.0,30.9,17.9,NEWE,Low
23025,44.85746488812046,-69.70202116709726,50852.0,5.0,30.9,13.6,NEWE,Low
23027,44.48907595390192,-69.0821279301947,40006.0,5.0,30.9,12.0,NEWE,Low
23029,44.860363092543416,-67.49746328838654,31261.0,5.0,30.9,10.1,NEWE,Low
23031,43.421166254657685,-70.63852576670966,214731.0,5.0,30.9,22.7,NEWE,Low
24001,39.6309508829403,-78.81646610475946,67762.0,50.0,76.0,39.8,RFCW,Elevated
24003,39.070406185972594,-76.60457691135828,590936.0,25.0,49.3,35.7,RFCE,Moderate
24005,39.369098929727656,-76.62156021601754,849586.0,25.0,49.3,53.5,RFCE,Elevated
24009,38.549801826221056,-76.54797182641438,93791.0,25.0,49.3,5.5,RFCE,Moderate
24011,38.87912425562173,-75.83074678352057,33406.0,50.0,49.3,25.4,RFCE,Elevated
24013,39.53113280232908,-76.99447439743489,174318.0,25.0,49.3,14.0,RFCE,Moderate
24015,39.60740930248356,-75.93887572472335,104366.0,50.0,49.3,47.7,RFCE,Elevated
24017,38.57835637929999,-76.95268848699544,168710.0,25.0,49.3,16.5,RFCE,Moderate
24019,38.5651890695572,-76.0205965542335,32612.0,50.0,49.3,34.4,RFCE,Elevated
24021,39.42835635779605,-77.40095996506452,280341.0,75.0,76.0,26.8,RFCW,High
24023,39.49213766587957,-79.31753710863916,28713.0,50.0,76.0,8.4,RFCW,Elevated
24025,39.5204109630847,-76.30768006401127,262509.0,25.0,49.3,29.1,RFCE,Moderate
24027,39.21712992757581,-76.85407215975232,333916.0,25.0,49.3,32.1,RFCE,Moderate
24029,39.24126364989358,-76.0459713602801,19265.0,50.0,49.3,26.2,RFCE,Elevated
24031,39.087437767706085,-77.12371026843621,1057586.0,5.0,49.3,40.1,RFCE,Moderate
24033,38.908968770639525,-76.88794017057145,955584.0,25.0,49.3,63.0,RFCE,Elevated
24035,39.01474830781536,-76.14617788157223,50951.0,50.0,49.3,9.9,RFCE,Elevated
24037,38.30213305635207,-76.57622685445696,114372.0,25.0,49.3,10.7,RFCE,Moderate
24039,38.13317543040712,-75.72605568617274,24685.0,75.0,49.3,16.3,RFCE,Elevated
24041,38.77133813376297,-76.1070696152872,37707.0,50.0,49.3,15.8,RFCE,Elevated
24043,39.619000451031084,-77.73307603053425,155033.0,50.0,76.0,51.1,RFCW,Elevated
24045,38.37403025405649,-75.594746771631,104117.0,75.0,49.3,43.8,RFCE,Elevated
24047,38.2994293945776,-75.24217858149949,53279.0,75.0,49.3,14.1,RFCE,Elevated
